Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,llama2-70b-99.9,Server,Tokens/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,9493.99
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,mixtral-8x7b,Offline,Tokens/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,26641.6
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,mixtral-8x7b,Server,Tokens/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,25358.5
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,resnet,Offline,Samples/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,351603
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,resnet,Server,Queries/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,301304
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,retinanet,Offline,Samples/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,7041.1
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,retinanet,Server,Queries/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,6801.47
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,stable-diffusion-xl,Offline,Samples/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,8.06901
4.1-0026,Fujitsu,available,GX2560M7_H100_SXM_80GBx4 (4x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,4,Inference,stable-diffusion-xl,Server,Queries/s,,4,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,7.84386
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,54.3608
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,54.3608
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,73765.6
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,58090.2
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,64368.8
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,51213.6
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,639512
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,585209
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,394489
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,370085
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20041.3
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19250.4
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20041.3
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19250.4
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31263.8
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,29715.28
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31263.8
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,29715.28
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,59334.8
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,57174.1
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,757446
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,681328
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14988
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14012.2
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,17.3717
4.1-0027,GigaComputing,available,GIGABYTE G593-SD1,1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,16.5912
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,51.3841
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,51.3841
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,375565
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,340068
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,24133.7
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,21588.35
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,24133.7
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,21588.35
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,52524.4
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,50798.8
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,16.2613
4.1-0028,Google,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8481C,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8481C,15.8185
4.1-0029,Google,available,tpu-v5e-4,1,AMD EPYC 7B13,TPU v5e,4,Inference,stable-diffusion-xl,Offline,Samples/s,,4,1,TPU v5e,available,112,AMD EPYC 7B13,1.75335
4.1-0029,Google,available,tpu-v5e-4,1,AMD EPYC 7B13,TPU v5e,4,Inference,stable-diffusion-xl,Server,Queries/s,,4,1,TPU v5e,available,112,AMD EPYC 7B13,1.54554
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1.86652
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1608.87
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1301.7
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Offline,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,251.298
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Server,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,113.735
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,25356.7
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,22501.7
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,370.727
4.1-0030,HPE,available,HPE ProLiant DL380 Gen11,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,275.531
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,52.0396
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,52.0344
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,71560.3
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,56729.3
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,62207.3
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,51210.8
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,19751.9
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,19502.6
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,24528.3
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,23132.81
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,24424.7
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,23144.02
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,52395.1
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,50798.5
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,707695
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,620228
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,14410
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,13763
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,16.202
4.1-0031,HPE,available,HPE Cray XD670 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,Intel(R) Xeon(R) Platinum 8468,15.8155
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,3d-unet-99,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,21.5112
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,3d-unet-99.9,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,21.5112
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,bert-99,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,23937.5
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,bert-99,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,19202.4
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,bert-99.9,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,20087.7
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,bert-99.9,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,15003.9
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,llama2-70b-99,Offline,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,8858.78
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,llama2-70b-99,Server,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,6927.8
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,llama2-70b-99.9,Offline,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,8858.78
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,llama2-70b-99.9,Server,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,6927.8
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,resnet,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,242572
4.1-0032,HPE,available,HPE ProLiant DL380a Gen11 (4x H100-NVL-94GB TensorRT),1,INTEL(R) XEON(R) GOLD 6530,NVIDIA H100-NVL-94GB,4,Inference,resnet,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,32,INTEL(R) XEON(R) GOLD 6530,240031
